[INFO ] [2021-09-17 13:55:52,081] Pre-Condition - Open browser 'firefox' with url: 'https://admin-demo.nopcommerce.com/login?ReturnUrl=/admin/'
[INFO ] [2021-09-17 15:14:46,895] --------------SEVERE--------------
http://demo.guru99.com/scripts/commonstyle.css - Failed to load resource: the server responded with a status of 404 (Not Found)
[INFO ] [2021-09-17 15:14:46,896] --------------SEVERE--------------
http://demo.guru99.com/scripts/validate_login.js - Failed to load resource: the server responded with a status of 404 (Not Found)
[INFO ] [2021-09-17 15:14:46,898] New_Customer_03_Validate_City_01 - Step 1 - Verify Welcome message is displayed at Home Page
[INFO ] [2021-09-17 15:14:46,936]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:14:46,937] New_Customer_03_Validate_City_01 - Step 2 - Click on menu 'New Customer' >>> Navigate to New Customer Page
[INFO ] [2021-09-17 15:14:47,370] New_Customer_03_Validate_City_01 - Step 3 - Leave blank at City Textbox
[INFO ] [2021-09-17 15:14:47,535] New_Customer_03_Validate_City_01 - Step 4 - Press Tab to move to next field
[INFO ] [2021-09-17 15:14:47,615] New_Customer_03_Validate_City_01 - Step 5 - Verify error message is displayed with content 'City Field must not be blank'
[INFO ] [2021-09-17 15:14:47,649]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:14:47,678] New_Customer_03_Validate_City_02 - Step 1 - Refresh New Customer Page
[INFO ] [2021-09-17 15:14:48,001] New_Customer_03_Validate_City_02 - Step 2 - Enter to City textbox with data 'South Shirleyland900'
[INFO ] [2021-09-17 15:14:48,196] New_Customer_03_Validate_City_02 - Step 3 - Verify error message is displayed with content 'Numbers are not allowed'
[INFO ] [2021-09-17 15:14:48,222]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:14:48,226] New_Customer_03_Validate_City_02 - Step 1 - Refresh New Customer Page
[INFO ] [2021-09-17 15:14:48,565] New_Customer_03_Validate_City_02 - Step 2 - Enter to City textbox with data 'Port Renebury%$#'
[INFO ] [2021-09-17 15:14:48,745] New_Customer_03_Validate_City_02 - Step 3 - Verify error message is displayed with content 'Special characters are not allowed'
[INFO ] [2021-09-17 15:14:48,769]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:14:48,772] New_Customer_03_Validate_City_02 - Step 1 - Refresh New Customer Page
[INFO ] [2021-09-17 15:14:49,095] New_Customer_03_Validate_City_02 - Step 2 - Enter to City textbox with data ' Koeppchester'
[INFO ] [2021-09-17 15:14:49,270] New_Customer_03_Validate_City_02 - Step 3 - Verify error message is displayed with content 'First character can not have space'
[INFO ] [2021-09-17 15:14:49,296]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:14:49,297] Post-Condition - Close browser 'chrome'
[INFO ] [2021-09-17 15:14:49,297] OS name = windows 10
[INFO ] [2021-09-17 15:15:00,986] New_Customer_01_Validate_Name_01 - Step 1 - Verify Welcome message is displayed at Home Page
[INFO ] [2021-09-17 15:15:01,027]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:15:01,027] New_Customer_01_Validate_Name_01 - Step 2 - Click on menu 'New Customer' >>> Navigate to New Customer Page
[INFO ] [2021-09-17 15:15:01,584] New_Customer_01_Validate_Name_01 - Step 3 - Leave blank at Customer Textbox
[INFO ] [2021-09-17 15:15:01,736] New_Customer_01_Validate_Name_01 - Step 4 - Press Tab to move to next field
[INFO ] [2021-09-17 15:15:01,811] New_Customer_01_Validate_Name_01 - Step 5 - Verify error message is displayed with content 'Customer name must not be blank'
[INFO ] [2021-09-17 15:15:01,849]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:15:01,852] New_Customer_01_Validate_Name_02 - Step 1 - Refresh New Customer Page
[INFO ] [2021-09-17 15:15:02,189] New_Customer_01_Validate_Name_02 - Step 2 - Enter to Customer Name textbox with data 'Eloy848'
[INFO ] [2021-09-17 15:15:02,349] New_Customer_01_Validate_Name_02 - Step 3 - Verify error message is displayed with content 'Numbers are not allowed'
[INFO ] [2021-09-17 15:15:02,375]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:15:02,379] New_Customer_01_Validate_Name_02 - Step 1 - Refresh New Customer Page
[INFO ] [2021-09-17 15:15:02,715] New_Customer_01_Validate_Name_02 - Step 2 - Enter to Customer Name textbox with data 'Birdie%$#'
[INFO ] [2021-09-17 15:15:02,892] New_Customer_01_Validate_Name_02 - Step 3 - Verify error message is displayed with content 'Special characters are not allowed'
[INFO ] [2021-09-17 15:15:02,922]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:15:02,955] New_Customer_01_Validate_Name_02 - Step 1 - Refresh New Customer Page
[INFO ] [2021-09-17 15:15:03,299] New_Customer_01_Validate_Name_02 - Step 2 - Enter to Customer Name textbox with data ' Stasia'
[INFO ] [2021-09-17 15:15:03,445] New_Customer_01_Validate_Name_02 - Step 3 - Verify error message is displayed with content 'First character can not have space'
[INFO ] [2021-09-17 15:15:03,465]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:15:03,466] Post-Condition - Close browser 'edge_chromium'
[INFO ] [2021-09-17 15:15:03,466] OS name = windows 10
[INFO ] [2021-09-17 15:15:09,346] New_Customer_02_Validate_Address_05 - Step 1 - Verify Welcome message is displayed at Home Page
[INFO ] [2021-09-17 15:15:09,373]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:15:09,374] New_Customer_02_Validate_Address_05 - Step 2 - Click on menu 'New Customer' >>> Navigate to New Customer Page
[INFO ] [2021-09-17 15:15:09,820] New_Customer_02_Validate_Address_05 - Step 3 - Leave blank at Address Textbox
[INFO ] [2021-09-17 15:15:09,961] New_Customer_02_Validate_Address_05 - Step 4 - Press Tab to move to next field
[INFO ] [2021-09-17 15:15:11,046] New_Customer_02_Validate_Address_05 - Step 5 - Verify error message is displayed with content 'Address Field must not be blank'
[INFO ] [2021-09-17 15:15:11,114]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:15:11,118] New_Customer_02_Validate_Address_06 - Step 1 - Refresh New Customer Page
[INFO ] [2021-09-17 15:15:11,506] New_Customer_02_Validate_Address_06 - Step 2 - Enter to Customer Name textbox with data ' 231 Nader Shoals, West Lynwood, AK 40328-4003'
[INFO ] [2021-09-17 15:15:11,842] New_Customer_02_Validate_Address_06 - Step 3 - Verify error message is displayed with content 'First character can not have space'
[INFO ] [2021-09-17 15:15:11,876]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:15:11,878] Post-Condition - Close browser 'edge_chromium'
[INFO ] [2021-09-17 15:15:11,878] OS name = windows 10
[INFO ] [2021-09-17 15:15:17,442] New_Customer_03_Validate_City_01 - Step 1 - Verify Welcome message is displayed at Home Page
[INFO ] [2021-09-17 15:15:17,468]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:15:17,468] New_Customer_03_Validate_City_01 - Step 2 - Click on menu 'New Customer' >>> Navigate to New Customer Page
[INFO ] [2021-09-17 15:15:17,917] New_Customer_03_Validate_City_01 - Step 3 - Leave blank at City Textbox
[INFO ] [2021-09-17 15:15:18,071] New_Customer_03_Validate_City_01 - Step 4 - Press Tab to move to next field
[INFO ] [2021-09-17 15:15:18,150] New_Customer_03_Validate_City_01 - Step 5 - Verify error message is displayed with content 'City Field must not be blank'
[INFO ] [2021-09-17 15:15:18,186]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:15:18,189] New_Customer_03_Validate_City_02 - Step 1 - Refresh New Customer Page
[INFO ] [2021-09-17 15:15:18,513] New_Customer_03_Validate_City_02 - Step 2 - Enter to City textbox with data 'Sidtown527'
[INFO ] [2021-09-17 15:15:18,678] New_Customer_03_Validate_City_02 - Step 3 - Verify error message is displayed with content 'Numbers are not allowed'
[INFO ] [2021-09-17 15:15:18,708]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:15:18,711] New_Customer_03_Validate_City_02 - Step 1 - Refresh New Customer Page
[INFO ] [2021-09-17 15:15:19,045] New_Customer_03_Validate_City_02 - Step 2 - Enter to City textbox with data 'Hyattstad%$#'
[INFO ] [2021-09-17 15:15:19,223] New_Customer_03_Validate_City_02 - Step 3 - Verify error message is displayed with content 'Special characters are not allowed'
[INFO ] [2021-09-17 15:15:19,251]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:15:19,253] New_Customer_03_Validate_City_02 - Step 1 - Refresh New Customer Page
[INFO ] [2021-09-17 15:15:19,585] New_Customer_03_Validate_City_02 - Step 2 - Enter to City textbox with data ' South Shalondafort'
[INFO ] [2021-09-17 15:15:19,748] New_Customer_03_Validate_City_02 - Step 3 - Verify error message is displayed with content 'First character can not have space'
[INFO ] [2021-09-17 15:15:19,778]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:15:19,780] Post-Condition - Close browser 'edge_chromium'
[INFO ] [2021-09-17 15:15:19,780] OS name = windows 10
[INFO ] [2021-09-17 15:38:59,271] New_Customer_01_Validate_Name_01 - Step 1 - Verify Welcome message is displayed at Home Page
[INFO ] [2021-09-17 15:38:59,296]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:38:59,296] New_Customer_01_Validate_Name_01 - Step 2 - Click on menu 'New Customer' >>> Navigate to New Customer Page
[INFO ] [2021-09-17 15:38:59,765] New_Customer_01_Validate_Name_01 - Step 3 - Leave blank at Customer Textbox
[INFO ] [2021-09-17 15:38:59,892] New_Customer_01_Validate_Name_01 - Step 4 - Press Tab to move to next field
[INFO ] [2021-09-17 15:38:59,957] New_Customer_01_Validate_Name_01 - Step 5 - Verify error message is displayed with content 'Customer name must not be blank'
[INFO ] [2021-09-17 15:38:59,973]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:39:01,763] New_Customer_01_Validate_Name_02 - Step 1 - Refresh New Customer Page
[INFO ] [2021-09-17 15:39:03,413] New_Customer_01_Validate_Name_02 - Step 2 - Enter to Customer Name textbox with data 'Booker384'
[INFO ] [2021-09-17 15:39:03,549] New_Customer_01_Validate_Name_02 - Step 3 - Verify error message is displayed with content 'Numbers are not allowed'
[INFO ] [2021-09-17 15:39:03,574]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:39:03,579] New_Customer_01_Validate_Name_02 - Step 1 - Refresh New Customer Page
[INFO ] [2021-09-17 15:39:05,556] New_Customer_01_Validate_Name_02 - Step 2 - Enter to Customer Name textbox with data 'Natalia%$#'
[INFO ] [2021-09-17 15:39:05,671] New_Customer_01_Validate_Name_02 - Step 3 - Verify error message is displayed with content 'Special characters are not allowed'
[INFO ] [2021-09-17 15:39:05,696]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:39:05,700] New_Customer_01_Validate_Name_02 - Step 1 - Refresh New Customer Page
[INFO ] [2021-09-17 15:39:07,887] New_Customer_01_Validate_Name_02 - Step 2 - Enter to Customer Name textbox with data ' Drew'
[INFO ] [2021-09-17 15:39:08,010] New_Customer_01_Validate_Name_02 - Step 3 - Verify error message is displayed with content 'First character can not have space'
[INFO ] [2021-09-17 15:39:08,035]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:39:08,038] Post-Condition - Close browser 'firefox'
[INFO ] [2021-09-17 15:39:08,038] OS name = windows 10
[INFO ] [2021-09-17 15:39:17,994] New_Customer_02_Validate_Address_05 - Step 1 - Verify Welcome message is displayed at Home Page
[INFO ] [2021-09-17 15:39:18,035]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:39:18,035] New_Customer_02_Validate_Address_05 - Step 2 - Click on menu 'New Customer' >>> Navigate to New Customer Page
[INFO ] [2021-09-17 15:39:18,492] New_Customer_02_Validate_Address_05 - Step 3 - Leave blank at Address Textbox
[INFO ] [2021-09-17 15:39:18,613] New_Customer_02_Validate_Address_05 - Step 4 - Press Tab to move to next field
[INFO ] [2021-09-17 15:39:19,740] New_Customer_02_Validate_Address_05 - Step 5 - Verify error message is displayed with content 'Address Field must not be blank'
[INFO ] [2021-09-17 15:39:19,766]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:39:19,771] New_Customer_02_Validate_Address_06 - Step 1 - Refresh New Customer Page
[INFO ] [2021-09-17 15:39:31,581] New_Customer_02_Validate_Address_06 - Step 2 - Enter to Customer Name textbox with data ' Suite 469 516 Tania Passage, South Bart, IN 62893'
[INFO ] [2021-09-17 15:39:31,722] New_Customer_02_Validate_Address_06 - Step 3 - Verify error message is displayed with content 'First character can not have space'
[INFO ] [2021-09-17 15:39:31,742]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:39:31,744] Post-Condition - Close browser 'firefox'
[INFO ] [2021-09-17 15:39:31,745] OS name = windows 10
[INFO ] [2021-09-17 15:39:41,747] New_Customer_03_Validate_City_01 - Step 1 - Verify Welcome message is displayed at Home Page
[INFO ] [2021-09-17 15:39:41,772]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:39:41,772] New_Customer_03_Validate_City_01 - Step 2 - Click on menu 'New Customer' >>> Navigate to New Customer Page
[INFO ] [2021-09-17 15:39:42,249] New_Customer_03_Validate_City_01 - Step 3 - Leave blank at City Textbox
[INFO ] [2021-09-17 15:39:42,356] New_Customer_03_Validate_City_01 - Step 4 - Press Tab to move to next field
[INFO ] [2021-09-17 15:39:42,435] New_Customer_03_Validate_City_01 - Step 5 - Verify error message is displayed with content 'City Field must not be blank'
[INFO ] [2021-09-17 15:39:42,450]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:39:42,454] New_Customer_03_Validate_City_02 - Step 1 - Refresh New Customer Page
[INFO ] [2021-09-17 15:39:44,502] New_Customer_03_Validate_City_02 - Step 2 - Enter to City textbox with data 'Vincenzohaven141'
[INFO ] [2021-09-17 15:39:44,624] New_Customer_03_Validate_City_02 - Step 3 - Verify error message is displayed with content 'Numbers are not allowed'
[INFO ] [2021-09-17 15:39:44,644]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:39:44,649] New_Customer_03_Validate_City_02 - Step 1 - Refresh New Customer Page
[INFO ] [2021-09-17 15:39:46,615] New_Customer_03_Validate_City_02 - Step 2 - Enter to City textbox with data 'Kathrinport%$#'
[INFO ] [2021-09-17 15:39:46,744] New_Customer_03_Validate_City_02 - Step 3 - Verify error message is displayed with content 'Special characters are not allowed'
[INFO ] [2021-09-17 15:39:46,829]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:39:46,834] New_Customer_03_Validate_City_02 - Step 1 - Refresh New Customer Page
[INFO ] [2021-09-17 15:39:48,751] New_Customer_03_Validate_City_02 - Step 2 - Enter to City textbox with data ' Lake Dustymouth'
[INFO ] [2021-09-17 15:39:48,864] New_Customer_03_Validate_City_02 - Step 3 - Verify error message is displayed with content 'First character can not have space'
[INFO ] [2021-09-17 15:39:48,885]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:39:48,887] Post-Condition - Close browser 'firefox'
[INFO ] [2021-09-17 15:39:48,888] OS name = windows 10
[INFO ] [2021-09-17 15:40:01,242] New_Customer_01_Validate_Name_01 - Step 1 - Verify Welcome message is displayed at Home Page
[INFO ] [2021-09-17 15:40:01,285]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:40:01,285] New_Customer_01_Validate_Name_01 - Step 2 - Click on menu 'New Customer' >>> Navigate to New Customer Page
[INFO ] [2021-09-17 15:40:01,803] New_Customer_01_Validate_Name_01 - Step 3 - Leave blank at Customer Textbox
[INFO ] [2021-09-17 15:40:01,967] New_Customer_01_Validate_Name_01 - Step 4 - Press Tab to move to next field
[INFO ] [2021-09-17 15:40:02,046] New_Customer_01_Validate_Name_01 - Step 5 - Verify error message is displayed with content 'Customer name must not be blank'
[INFO ] [2021-09-17 15:40:02,083]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:40:02,087] New_Customer_01_Validate_Name_02 - Step 1 - Refresh New Customer Page
[INFO ] [2021-09-17 15:40:02,401] New_Customer_01_Validate_Name_02 - Step 2 - Enter to Customer Name textbox with data 'Natacha846'
[INFO ] [2021-09-17 15:40:02,578] New_Customer_01_Validate_Name_02 - Step 3 - Verify error message is displayed with content 'Numbers are not allowed'
[INFO ] [2021-09-17 15:40:02,607]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:40:02,610] New_Customer_01_Validate_Name_02 - Step 1 - Refresh New Customer Page
[INFO ] [2021-09-17 15:40:02,929] New_Customer_01_Validate_Name_02 - Step 2 - Enter to Customer Name textbox with data 'Benny%$#'
[INFO ] [2021-09-17 15:40:03,102] New_Customer_01_Validate_Name_02 - Step 3 - Verify error message is displayed with content 'Special characters are not allowed'
[INFO ] [2021-09-17 15:40:03,134]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:40:03,138] New_Customer_01_Validate_Name_02 - Step 1 - Refresh New Customer Page
[INFO ] [2021-09-17 15:40:03,459] New_Customer_01_Validate_Name_02 - Step 2 - Enter to Customer Name textbox with data ' Jon'
[INFO ] [2021-09-17 15:40:03,613] New_Customer_01_Validate_Name_02 - Step 3 - Verify error message is displayed with content 'First character can not have space'
[INFO ] [2021-09-17 15:40:03,636]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:40:03,638] Post-Condition - Close browser 'chrome'
[INFO ] [2021-09-17 15:40:03,638] OS name = windows 10
[INFO ] [2021-09-17 15:40:09,490] New_Customer_02_Validate_Address_05 - Step 1 - Verify Welcome message is displayed at Home Page
[INFO ] [2021-09-17 15:40:09,522]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:40:09,523] New_Customer_02_Validate_Address_05 - Step 2 - Click on menu 'New Customer' >>> Navigate to New Customer Page
[INFO ] [2021-09-17 15:40:09,948] New_Customer_02_Validate_Address_05 - Step 3 - Leave blank at Address Textbox
[INFO ] [2021-09-17 15:40:10,099] New_Customer_02_Validate_Address_05 - Step 4 - Press Tab to move to next field
[INFO ] [2021-09-17 15:40:11,178] New_Customer_02_Validate_Address_05 - Step 5 - Verify error message is displayed with content 'Address Field must not be blank'
[INFO ] [2021-09-17 15:40:11,218]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:40:11,222] New_Customer_02_Validate_Address_06 - Step 1 - Refresh New Customer Page
[INFO ] [2021-09-17 15:40:11,575] New_Customer_02_Validate_Address_06 - Step 2 - Enter to Customer Name textbox with data ' 92330 Benny Dale, Port Waldoborough, SC 50427'
[INFO ] [2021-09-17 15:40:11,793] New_Customer_02_Validate_Address_06 - Step 3 - Verify error message is displayed with content 'First character can not have space'
[INFO ] [2021-09-17 15:40:11,824]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:40:11,830] Post-Condition - Close browser 'chrome'
[INFO ] [2021-09-17 15:40:11,831] OS name = windows 10
[INFO ] [2021-09-17 15:40:17,393] --------------SEVERE--------------
http://demo.guru99.com/scripts/commonstyle.css - Failed to load resource: the server responded with a status of 404 (Not Found)
[INFO ] [2021-09-17 15:40:17,393] --------------SEVERE--------------
http://demo.guru99.com/scripts/validate_login.js - Failed to load resource: the server responded with a status of 404 (Not Found)
[INFO ] [2021-09-17 15:40:17,393] --------------SEVERE--------------
http://demo.guru99.com/scripts/basic_functions.js - Failed to load resource: the server responded with a status of 404 (Not Found)
[INFO ] [2021-09-17 15:40:17,393] --------------SEVERE--------------
http://demo.guru99.com/images/1.gif - Failed to load resource: the server responded with a status of 404 (Not Found)
[INFO ] [2021-09-17 15:40:17,393] --------------SEVERE--------------
http://demo.guru99.com/images/3.gif - Failed to load resource: the server responded with a status of 404 (Not Found)
[INFO ] [2021-09-17 15:40:17,393] --------------SEVERE--------------
http://demo.guru99.com/images/2.gif - Failed to load resource: the server responded with a status of 404 (Not Found)
[INFO ] [2021-09-17 15:40:17,394] --------------SEVERE--------------
http://demo.guru99.com/favicon.ico - Failed to load resource: the server responded with a status of 404 (Not Found)
[INFO ] [2021-09-17 15:40:17,394] --------------SEVERE--------------
http://demo.guru99.com/v4/index.php 0:37 Uncaught SyntaxError: missing ) after argument list
[INFO ] [2021-09-17 15:40:17,394] --------------SEVERE--------------
http://demo.guru99.com/scripts/commonstyle.css - Failed to load resource: the server responded with a status of 404 (Not Found)
[INFO ] [2021-09-17 15:40:17,394] --------------SEVERE--------------
http://demo.guru99.com/scripts/validate_login.js - Failed to load resource: the server responded with a status of 404 (Not Found)
[INFO ] [2021-09-17 15:40:17,394] --------------SEVERE--------------
http://demo.guru99.com/scripts/basic_functions.js - Failed to load resource: the server responded with a status of 404 (Not Found)
[INFO ] [2021-09-17 15:40:17,397] New_Customer_03_Validate_City_01 - Step 1 - Verify Welcome message is displayed at Home Page
[INFO ] [2021-09-17 15:40:17,437]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:40:17,437] New_Customer_03_Validate_City_01 - Step 2 - Click on menu 'New Customer' >>> Navigate to New Customer Page
[INFO ] [2021-09-17 15:40:17,865] New_Customer_03_Validate_City_01 - Step 3 - Leave blank at City Textbox
[INFO ] [2021-09-17 15:40:18,038] New_Customer_03_Validate_City_01 - Step 4 - Press Tab to move to next field
[INFO ] [2021-09-17 15:40:18,113] New_Customer_03_Validate_City_01 - Step 5 - Verify error message is displayed with content 'City Field must not be blank'
[INFO ] [2021-09-17 15:40:18,150]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:40:18,154] New_Customer_03_Validate_City_02 - Step 1 - Refresh New Customer Page
[INFO ] [2021-09-17 15:40:18,473] New_Customer_03_Validate_City_02 - Step 2 - Enter to City textbox with data 'South Zoe48'
[INFO ] [2021-09-17 15:40:18,646] New_Customer_03_Validate_City_02 - Step 3 - Verify error message is displayed with content 'Numbers are not allowed'
[INFO ] [2021-09-17 15:40:18,673]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:40:18,676] New_Customer_03_Validate_City_02 - Step 1 - Refresh New Customer Page
[INFO ] [2021-09-17 15:40:18,999] New_Customer_03_Validate_City_02 - Step 2 - Enter to City textbox with data 'New Gonzalo%$#'
[INFO ] [2021-09-17 15:40:19,176] New_Customer_03_Validate_City_02 - Step 3 - Verify error message is displayed with content 'Special characters are not allowed'
[INFO ] [2021-09-17 15:40:19,206]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:40:19,209] New_Customer_03_Validate_City_02 - Step 1 - Refresh New Customer Page
[INFO ] [2021-09-17 15:40:19,538] New_Customer_03_Validate_City_02 - Step 2 - Enter to City textbox with data ' West Russport'
[INFO ] [2021-09-17 15:40:19,706] New_Customer_03_Validate_City_02 - Step 3 - Verify error message is displayed with content 'First character can not have space'
[INFO ] [2021-09-17 15:40:19,732]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:40:19,734] Post-Condition - Close browser 'chrome'
[INFO ] [2021-09-17 15:40:19,734] OS name = windows 10
[INFO ] [2021-09-17 15:40:31,576] New_Customer_01_Validate_Name_01 - Step 1 - Verify Welcome message is displayed at Home Page
[INFO ] [2021-09-17 15:40:31,618]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:40:31,618] New_Customer_01_Validate_Name_01 - Step 2 - Click on menu 'New Customer' >>> Navigate to New Customer Page
[INFO ] [2021-09-17 15:40:32,077] New_Customer_01_Validate_Name_01 - Step 3 - Leave blank at Customer Textbox
[INFO ] [2021-09-17 15:40:32,224] New_Customer_01_Validate_Name_01 - Step 4 - Press Tab to move to next field
[INFO ] [2021-09-17 15:40:32,313] New_Customer_01_Validate_Name_01 - Step 5 - Verify error message is displayed with content 'Customer name must not be blank'
[INFO ] [2021-09-17 15:40:32,347]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:40:32,351] New_Customer_01_Validate_Name_02 - Step 1 - Refresh New Customer Page
[INFO ] [2021-09-17 15:40:32,693] New_Customer_01_Validate_Name_02 - Step 2 - Enter to Customer Name textbox with data 'Linsey234'
[INFO ] [2021-09-17 15:40:32,867] New_Customer_01_Validate_Name_02 - Step 3 - Verify error message is displayed with content 'Numbers are not allowed'
[INFO ] [2021-09-17 15:40:32,896]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:40:32,900] New_Customer_01_Validate_Name_02 - Step 1 - Refresh New Customer Page
[INFO ] [2021-09-17 15:40:33,227] New_Customer_01_Validate_Name_02 - Step 2 - Enter to Customer Name textbox with data 'Abe%$#'
[INFO ] [2021-09-17 15:40:33,411] New_Customer_01_Validate_Name_02 - Step 3 - Verify error message is displayed with content 'Special characters are not allowed'
[INFO ] [2021-09-17 15:40:33,436]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:40:33,441] New_Customer_01_Validate_Name_02 - Step 1 - Refresh New Customer Page
[INFO ] [2021-09-17 15:40:33,783] New_Customer_01_Validate_Name_02 - Step 2 - Enter to Customer Name textbox with data ' Isidra'
[INFO ] [2021-09-17 15:40:33,951] New_Customer_01_Validate_Name_02 - Step 3 - Verify error message is displayed with content 'First character can not have space'
[INFO ] [2021-09-17 15:40:33,983]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:40:33,985] Post-Condition - Close browser 'edge_chromium'
[INFO ] [2021-09-17 15:40:33,985] OS name = windows 10
[INFO ] [2021-09-17 15:40:40,126] New_Customer_02_Validate_Address_05 - Step 1 - Verify Welcome message is displayed at Home Page
[INFO ] [2021-09-17 15:40:40,160]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:40:40,160] New_Customer_02_Validate_Address_05 - Step 2 - Click on menu 'New Customer' >>> Navigate to New Customer Page
[INFO ] [2021-09-17 15:40:40,619] New_Customer_02_Validate_Address_05 - Step 3 - Leave blank at Address Textbox
[INFO ] [2021-09-17 15:40:40,777] New_Customer_02_Validate_Address_05 - Step 4 - Press Tab to move to next field
[INFO ] [2021-09-17 15:40:41,868] New_Customer_02_Validate_Address_05 - Step 5 - Verify error message is displayed with content 'Address Field must not be blank'
[INFO ] [2021-09-17 15:40:41,908]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:40:41,911] New_Customer_02_Validate_Address_06 - Step 1 - Refresh New Customer Page
[INFO ] [2021-09-17 15:40:42,244] New_Customer_02_Validate_Address_06 - Step 2 - Enter to Customer Name textbox with data ' Suite 908 17141 Tillie Path, Jannaside, MT 79934'
[INFO ] [2021-09-17 15:40:42,451] New_Customer_02_Validate_Address_06 - Step 3 - Verify error message is displayed with content 'First character can not have space'
[INFO ] [2021-09-17 15:40:42,478]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:40:42,480] Post-Condition - Close browser 'edge_chromium'
[INFO ] [2021-09-17 15:40:42,480] OS name = windows 10
[INFO ] [2021-09-17 15:40:48,544] New_Customer_03_Validate_City_01 - Step 1 - Verify Welcome message is displayed at Home Page
[INFO ] [2021-09-17 15:40:48,576]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:40:48,576] New_Customer_03_Validate_City_01 - Step 2 - Click on menu 'New Customer' >>> Navigate to New Customer Page
[INFO ] [2021-09-17 15:40:49,035] New_Customer_03_Validate_City_01 - Step 3 - Leave blank at City Textbox
[INFO ] [2021-09-17 15:40:49,226] New_Customer_03_Validate_City_01 - Step 4 - Press Tab to move to next field
[INFO ] [2021-09-17 15:40:49,306] New_Customer_03_Validate_City_01 - Step 5 - Verify error message is displayed with content 'City Field must not be blank'
[INFO ] [2021-09-17 15:40:49,341]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 15:40:49,344] New_Customer_03_Validate_City_02 - Step 1 - Refresh New Customer Page
[INFO ] [2021-09-17 15:40:49,670] New_Customer_03_Validate_City_02 - Step 2 - Enter to City textbox with data 'Bartellburgh623'
